StationCode,SampleID,FinalID,BAResult
SMCR8_168,SMCR8_16820076162,Limnophila,1
SMCR8_168,SMCR8_16820076162,Malenka,1
SMCR8_168,SMCR8_16820076162,Micrasema,4
SMCR8_168,SMCR8_16820076162,Muscidae,1
SMCR8_168,SMCR8_16820076162,Narpus,1
SMCR8_168,SMCR8_16820076162,Neophylax,1
SMCR8_168,SMCR8_16820076162,Oligochaeta,4
SMCR8_168,SMCR8_16820076162,Ostracoda,3
SMCR8_168,SMCR8_16820076162,Pisidium,3
SMCR8_168,SMCR8_16820076162,Plecoptera,2
SMCR8_168,SMCR8_16820076162,Prosimulium,49
SMCR8_168,SMCR8_16820076162,Prosimulium,5
SMCR8_168,SMCR8_16820076162,Rhithrogena,16
SMCR8_168,SMCR8_16820076162,Rhyacophila,12
SMCR8_168,SMCR8_16820076162,Serratella,22
SMCR8_168,SMCR8_16820076162,Sperchon,3
SMCR8_168,SMCR8_16820076162,Testudacarus,1
SMCR8_168,SMCR8_16820076162,Turbellaria ,1
SMCR8_168,SMCR8_16820076162,Zapada,6
SMCR8_171,SMCR8_1712008641,Cricotopus,203
SMCR8_171,SMCR8_1712008641,Dicrotendipes,354
SMCR8_171,SMCR8_1712008641,Ephydridae,1
SMCR8_171,SMCR8_1712008641,Oligochaeta,11
SMCR8_171,SMCR8_1712008641,Ostracoda,1
SMCR8_171,SMCR8_1712008641,Tanytarsus,11
SMCR8_171,SMCR8_1712008642,Cricotopus,237
SMCR8_171,SMCR8_1712008642,Dasyhelea,2
SMCR8_171,SMCR8_1712008642,Dicrotendipes,316
SMCR8_171,SMCR8_1712008642,Ephydridae,2
SMCR8_171,SMCR8_1712008642,Oligochaeta,10
SMCR8_171,SMCR8_1712008642,Ostracoda,8
SMCR8_171,SMCR8_1712008642,Tanytarsus,22
SMCR8_172,SMCR8_17220066161,Archilestes,1
SMCR8_172,SMCR8_17220066161,Atrichopogon ,1
SMCR8_172,SMCR8_17220066161,Berosus ,3
SMCR8_172,SMCR8_17220066161,Callibaetis ,4
SMCR8_172,SMCR8_17220066161,Chironomidae,21
SMCR8_172,SMCR8_17220066161,Chironomidae,237
SMCR8_172,SMCR8_17220066161,Dasyhelea ,1
SMCR8_172,SMCR8_17220066161,Diptera,1
SMCR8_172,SMCR8_17220066161,Dixella ,5
SMCR8_172,SMCR8_17220066161,Dolichopodidae,1
SMCR8_172,SMCR8_17220066161,Gyrinus ,1
SMCR8_172,SMCR8_17220066161,Heptageniidae,1
SMCR8_172,SMCR8_17220066161,Hydrophilidae,1
SMCR8_172,SMCR8_17220066161,Hydroptila ,102
SMCR8_172,SMCR8_17220066161,Hydroptilidae ,2
SMCR8_172,SMCR8_17220066161,Laccobius ,4
SMCR8_172,SMCR8_17220066161,Lepidostoma ,8
SMCR8_172,SMCR8_17220066161,Leptophlebiidae,9
SMCR8_172,SMCR8_17220066161,Micrasema ,7
SMCR8_172,SMCR8_17220066161,Muscidae,3
SMCR8_172,SMCR8_17220066161,Ochrotrichia ,1
SMCR8_172,SMCR8_17220066161,Ostracoda,5
SMCR8_172,SMCR8_17220066161,Stictotarsus ,24
SMCR8_172,SMCR8_17220066161,Stictotarsus ,4
SMCR8_172,SMCR8_17220066161,Tinodes ,1
SMCR8_172,SMCR8_17220066161,Trichoptera,4
SMCR8_178,SMCR8_17820085111,Amphipoda,1
SMCR8_178,SMCR8_17820085111,Baetidae,1
SMCR8_178,SMCR8_17820085111,Caloparyphus/ Euparyphus,1
SMCR8_178,SMCR8_17820085111,Cricotopus,67
SMCR8_178,SMCR8_17820085111,Cricotopus Bicinctus Group,5
SMCR8_178,SMCR8_17820085111,Cryptochironomus,10
SMCR8_178,SMCR8_17820085111,Dasyhelea,5
SMCR8_178,SMCR8_17820085111,Dicranota,1
SMCR8_178,SMCR8_17820085111,Dicrotendipes,14
SMCR8_178,SMCR8_17820085111,Dolichopodidae,3
SMCR8_178,SMCR8_17820085111,Muscidae,2
SMCR8_178,SMCR8_17820085111,Oligochaeta,354
SMCR8_178,SMCR8_17820085111,Orthocladius,3
SMCR8_178,SMCR8_17820085111,Ostracoda,5
SMCR8_178,SMCR8_17820085111,Pericoma/ Telmatoscopus,1
SMCR8_178,SMCR8_17820085111,Pseudochironomus,11
SMCR8_178,SMCR8_17820085111,Simulium,5
SMCR8_178,SMCR8_17820085111,Tanytarsus,3
SMCR8_178,SMCR8_17820085111,Tipulidae,2
SMCR8_180,SMCR8_18020066201,Baetidae,1
SMCR8_180,SMCR8_18020066201,Baetis ,16
SMCR8_180,SMCR8_18020066201,Caloparyphus/ Euparyphus ,2
SMCR8_180,SMCR8_18020066201,Chironomidae,103
SMCR8_180,SMCR8_18020066201,Chironomidae,11
SMCR8_180,SMCR8_18020066201,Dytiscidae,1
SMCR8_180,SMCR8_18020066201,Euparyphus ,2
SMCR8_180,SMCR8_18020066201,Fallceon quilleri,85
SMCR8_180,SMCR8_18020066201,Hyalella ,1
SMCR8_180,SMCR8_18020066201,Hydroptila ,2
SMCR8_180,SMCR8_18020066201,Hydroptilidae ,3
SMCR8_180,SMCR8_18020066201,Muscidae,2
SMCR8_180,SMCR8_18020066201,Oligochaeta,2
SMCR8_180,SMCR8_18020066201,Ostracoda,273
SMCR8_180,SMCR8_18020066201,Plecoptera,1
SMCR8_180,SMCR8_18020066201,Simulium ,2
SMCR8_184,SMCR8_1842009771,Agapetus,26
SMCR8_184,SMCR8_1842009771,Amphinemura,2
SMCR8_184,SMCR8_1842009771,Atractides,2
SMCR8_184,SMCR8_1842009771,Baetis tricaudatus,128
SMCR8_184,SMCR8_1842009771,Caloparyphus/ Euparyphus,6
SMCR8_184,SMCR8_1842009771,Caudatella heterocaudata,1
SMCR8_184,SMCR8_1842009771,Chironomidae,121
SMCR8_184,SMCR8_1842009771,Chironomidae,5
SMCR8_184,SMCR8_1842009771,Drunella,5
SMCR8_184,SMCR8_1842009771,Epeorus,6
SMCR8_184,SMCR8_1842009771,Ephemerella aurivillii,19
SMCR8_184,SMCR8_1842009771,Ephemerellidae,1
SMCR8_184,SMCR8_1842009771,Helicopsyche,1
SMCR8_184,SMCR8_1842009771,Hydropsyche,18
SMCR8_184,SMCR8_1842009771,Hydropsyche morosa,19
SMCR8_184,SMCR8_1842009771,Hydropsychidae,3
SMCR8_184,SMCR8_1842009771,Hydroptila,23
SMCR8_184,SMCR8_1842009771,Hydroptilidae,12
SMCR8_184,SMCR8_1842009771,Hydroptilidae,2
SMCR8_184,SMCR8_1842009771,Lepidostoma,6
SMCR8_184,SMCR8_1842009771,Maruina lanceolata,2
SMCR8_184,SMCR8_1842009771,Nemouridae,4
SMCR8_184,SMCR8_1842009771,Neoplasta,4
SMCR8_184,SMCR8_1842009771,Ochrotrichia,10
SMCR8_184,SMCR8_1842009771,Oligochaeta,3
SMCR8_184,SMCR8_1842009771,Optioservus,26
SMCR8_184,SMCR8_1842009771,Ostracoda,1
SMCR8_184,SMCR8_1842009771,Philopotamidae,1
SMCR8_184,SMCR8_1842009771,Physa,2
SMCR8_184,SMCR8_1842009771,Rhyacophila,5
SMCR8_184,SMCR8_1842009771,Simuliidae,1
SMCR8_184,SMCR8_1842009771,Simulium,11
SMCR8_184,SMCR8_1842009771,Sperchon,1
SMCR8_184,SMCR8_1842009771,Trichoptera,3
SMCR8_184,SMCR8_1842009771,Tricorythodes minutus,105
SMCR8_184,SMCR8_1842009771,Wormaldia,1
SMCR8_184,SMCR8_1842009772,Agapetus,23
SMCR8_184,SMCR8_1842009772,Atractides,1
SMCR8_184,SMCR8_1842009772,Baetis,29
SMCR8_184,SMCR8_1842009772,Baetis tricaudatus,106
SMCR8_184,SMCR8_1842009772,Bezzia/ Palpomyia,1
SMCR8_184,SMCR8_1842009772,Brachycera,1
SMCR8_184,SMCR8_1842009772,Caudatella hystrix,1
SMCR8_184,SMCR8_1842009772,Centroptilum,4
SMCR8_184,SMCR8_1842009772,Chironomidae,101
SMCR8_184,SMCR8_1842009772,Chironomidae,5
SMCR8_184,SMCR8_1842009772,Coleoptera,1
SMCR8_184,SMCR8_1842009772,Cordulegaster dorsalis,1
SMCR8_184,SMCR8_1842009772,Diphetor hageni,1
SMCR8_184,SMCR8_1842009772,Epeorus,5
SMCR8_184,SMCR8_1842009772,Euparyphus,4
SMCR8_184,SMCR8_1842009772,Glossosoma,1
SMCR8_184,SMCR8_1842009772,Hemerodromia,2
SMCR8_184,SMCR8_1842009772,Hesperoperla,1
SMCR8_184,SMCR8_1842009772,Hydropsyche,8
SMCR8_184,SMCR8_1842009772,Hydropsyche morosa,9
SMCR8_184,SMCR8_1842009772,Hydropsychidae,3
SMCR8_184,SMCR8_1842009772,Hydroptila,9
SMCR8_184,SMCR8_1842009772,Hydroptilidae,3
SMCR8_184,SMCR8_1842009772,Lebertia,2
SMCR8_184,SMCR8_1842009772,Lepidostoma,14
SMCR8_184,SMCR8_1842009772,Maruina lanceolata,1
SMCR8_184,SMCR8_1842009772,Micrasema,1
SMCR8_184,SMCR8_1842009772,Nemouridae,1
SMCR8_184,SMCR8_1842009772,Neoplasta,1
SMCR8_184,SMCR8_1842009772,Ochrotrichia,11
SMCR8_184,SMCR8_1842009772,Oligochaeta,1
SMCR8_184,SMCR8_1842009772,Optioservus,1
SMCR8_184,SMCR8_1842009772,Optioservus,21
SMCR8_184,SMCR8_1842009772,Ostracoda,21
SMCR8_184,SMCR8_1842009772,Postelichus,1
SMCR8_184,SMCR8_1842009772,Rhyacophila,5
SMCR8_184,SMCR8_1842009772,Roederiodes,2
SMCR8_184,SMCR8_1842009772,Simulium,3
SMCR8_184,SMCR8_1842009772,Simulium,31
SMCR8_184,SMCR8_1842009772,Sperchon,1
SMCR8_184,SMCR8_1842009772,Torrenticola,2
SMCR8_184,SMCR8_1842009772,Trichoptera,1
SMCR8_184,SMCR8_1842009772,Tricorythodes minutus,74
SMCR8_184,SMCR8_1842009772,Wormaldia,3
SMCR8_203,SMCR8_20320075291,Acari,2
SMCR8_203,SMCR8_20320075291,Ameletus,2
SMCR8_203,SMCR8_20320075291,Baetis,67
SMCR8_203,SMCR8_20320075291,Caudatella heterocaudata,149
SMCR8_203,SMCR8_20320075291,Chironomidae,111
SMCR8_203,SMCR8_20320075291,Chironomidae,17
SMCR8_203,SMCR8_20320075291,Chloroperlidae,4
SMCR8_203,SMCR8_20320075291,Cinygmula,7
SMCR8_203,SMCR8_20320075291,Dicranota,4
SMCR8_203,SMCR8_20320075291,Drunella,14
SMCR8_203,SMCR8_20320075291,Drunella spinifera,1
SMCR8_203,SMCR8_20320075291,Empididae,1
SMCR8_203,SMCR8_20320075291,Epeorus,22
SMCR8_203,SMCR8_20320075291,Ephemerella,5
SMCR8_203,SMCR8_20320075291,Hydropsyche,23
SMCR8_203,SMCR8_20320075291,Isoperla,3
SMCR8_203,SMCR8_20320075291,Lepidostoma,2
SMCR8_203,SMCR8_20320075291,Leptophlebiidae,1
SMCR8_203,SMCR8_20320075291,Maruina lanceolata,1
SMCR8_203,SMCR8_20320075291,Neoplasta,4
SMCR8_203,SMCR8_20320075291,Oligochaeta,9
SMCR8_203,SMCR8_20320075291,Osobenus yakimae,3
SMCR8_203,SMCR8_20320075291,Ostracoda,3
SMCR8_203,SMCR8_20320075291,Perlodidae,4
SMCR8_203,SMCR8_20320075291,Rhithrogena,26
SMCR8_203,SMCR8_20320075291,Rhyacophila,1
SMCR8_203,SMCR8_20320075291,Serratella,2
SMCR8_203,SMCR8_20320075291,Simulium,5
SMCR8_206,SMCR8_20620066151,Acari,2
SMCR8_206,SMCR8_20620066151,Baetidae,16
SMCR8_206,SMCR8_20620066151,Baetis ,57
SMCR8_206,SMCR8_20620066151,Bezzia/ Palpomyia ,3
SMCR8_206,SMCR8_20620066151,Chironomidae,134
SMCR8_206,SMCR8_20620066151,Chironomidae,7
SMCR8_206,SMCR8_20620066151,Dixidae,2
SMCR8_206,SMCR8_20620066151,Epeorus ,1
SMCR8_206,SMCR8_20620066151,Hydropsyche ,2
SMCR8_206,SMCR8_20620066151,Hydropsychidae,1
SMCR8_206,SMCR8_20620066151,Lepidostoma ,1
SMCR8_206,SMCR8_20620066151,Lepidostomatidae,1
SMCR8_206,SMCR8_20620066151,Muscidae,2
SMCR8_206,SMCR8_20620066151,Oligochaeta,150
SMCR8_206,SMCR8_20620066151,Ostracoda,105
SMCR8_206,SMCR8_20620066151,Physa ,1
SMCR8_206,SMCR8_20620066151,Plecoptera,2
SMCR8_206,SMCR8_20620066151,Simulium ,3
SMCR8_206,SMCR8_20620066151,Simulium ,73
SMCR8_206,SMCR8_20620066151,Stilobezzia,1
SMCR8_206,SMCR8_20620066151,Veneroida,1
SMCR8_208,SMCR8_20820076171,Argia,2
SMCR8_208,SMCR8_20820076171,Baetidae,12
SMCR8_208,SMCR8_20820076171,Baetis,140
SMCR8_208,SMCR8_20820076171,Chironomidae,18
SMCR8_208,SMCR8_20820076171,Chironomidae,3
SMCR8_208,SMCR8_20820076171,Empididae,1
SMCR8_208,SMCR8_20820076171,Hemerodromia,3
SMCR8_208,SMCR8_20820076171,Hydropsyche,22
SMCR8_208,SMCR8_20820076171,Hydropsychidae,6
SMCR8_208,SMCR8_20820076171,Hydroptila,2
SMCR8_208,SMCR8_20820076171,Simulium,10
SMCR8_208,SMCR8_20820076171,Simulium,239
SMCR8_208,SMCR8_20820076171,Sperchon,42
SMCR8_218,SMCR8_21820096231,Annelida,6
SMCR8_218,SMCR8_21820096231,Baetis,4
SMCR8_218,SMCR8_21820096231,Baetis tricaudatus,1
SMCR8_218,SMCR8_21820096231,Bezzia/ Palpomyia,1
SMCR8_218,SMCR8_21820096231,Centroptilum,2
SMCR8_218,SMCR8_21820096231,Chironomidae,473
SMCR8_218,SMCR8_21820096231,Chironomidae,7
SMCR8_218,SMCR8_21820096231,Cordulegaster dorsalis,1
SMCR8_218,SMCR8_21820096231,Dasyhelea,2
SMCR8_218,SMCR8_21820096231,Dixa,2
SMCR8_218,SMCR8_21820096231,Ecclisomyia,1
SMCR8_218,SMCR8_21820096231,Estelloxus,1
SMCR8_218,SMCR8_21820096231,Gumaga,8
SMCR8_218,SMCR8_21820096231,Hexatoma,1
SMCR8_218,SMCR8_21820096231,Lepidostoma,2
SMCR8_218,SMCR8_21820096231,Malenka,26
SMCR8_218,SMCR8_21820096231,Nemouridae,38
SMCR8_218,SMCR8_21820096231,Ostracoda,8
SMCR8_218,SMCR8_21820096231,Paraleptophlebia,23
SMCR8_218,SMCR8_21820096231,Pericoma/ Telmatoscopus,1
SMCR8_218,SMCR8_21820096231,Pisidium,1
SMCR8_218,SMCR8_21820096231,Polycentropus,2
SMCR8_218,SMCR8_21820096231,Sanfilippodytes,1
SMCR8_218,SMCR8_21820096231,Simulium,7
SMCR8_218,SMCR8_21820096231,Sperchon,2
SMCR8_218,SMCR8_21820096231,Tinodes,1
SMCR8_218,SMCR8_21820096231,Torrenticola,1
SMCR8_218,SMCR8_21820096231,Utaxatax,1
SMCR8_218,SMCR8_21820096231,Zaitzevia,2
SMCR8_219,SMCR8_2192009761,Agapetus,15
SMCR8_219,SMCR8_2192009761,Annelida,10
SMCR8_219,SMCR8_2192009761,Baetis,121
SMCR8_219,SMCR8_2192009761,Baetis tricaudatus,11
SMCR8_219,SMCR8_2192009761,Bezzia/ Palpomyia,2
SMCR8_219,SMCR8_2192009761,Caudatella,4
SMCR8_219,SMCR8_2192009761,Centroptilum,1
SMCR8_219,SMCR8_2192009761,Chironomidae,176
SMCR8_219,SMCR8_2192009761,Chironomidae,3
SMCR8_219,SMCR8_2192009761,Clinocera,3
SMCR8_219,SMCR8_2192009761,Corbicula,4
SMCR8_219,SMCR8_2192009761,Cordulegaster dorsalis,2
SMCR8_219,SMCR8_2192009761,Dixa,3
SMCR8_219,SMCR8_2192009761,Drunella,21
SMCR8_219,SMCR8_2192009761,Epeorus,28
SMCR8_219,SMCR8_2192009761,Ephemerella,5
SMCR8_219,SMCR8_2192009761,Fossaria,3
SMCR8_219,SMCR8_2192009761,Hexatoma,1
SMCR8_219,SMCR8_2192009761,Hydrochus,2
SMCR8_219,SMCR8_2192009761,Hydropsyche,21
SMCR8_219,SMCR8_2192009761,Hydropsychidae,1
SMCR8_219,SMCR8_2192009761,Hydropsychidae,4
SMCR8_219,SMCR8_2192009761,Ironodes,4
SMCR8_219,SMCR8_2192009761,Lebertia,8
SMCR8_219,SMCR8_2192009761,Lepidoptera,1
SMCR8_219,SMCR8_2192009761,Lepidostoma,1
SMCR8_219,SMCR8_2192009761,Malenka,39
SMCR8_219,SMCR8_2192009761,Maruina lanceolata,15
SMCR8_219,SMCR8_2192009761,Micrasema,5
SMCR8_219,SMCR8_2192009761,Nemouridae,2
SMCR8_219,SMCR8_2192009761,Neophylax,1
SMCR8_219,SMCR8_2192009761,Neoplasta,5
SMCR8_219,SMCR8_2192009761,Optioservus,2
SMCR8_219,SMCR8_2192009761,Ostracoda,8
SMCR8_219,SMCR8_2192009761,Parapsyche,7
SMCR8_219,SMCR8_2192009761,Pericoma/ Telmatoscopus,1
SMCR8_219,SMCR8_2192009761,Pisidium,16
SMCR8_219,SMCR8_2192009761,Plecoptera,2
SMCR8_219,SMCR8_2192009761,Psychoglypha,1
SMCR8_219,SMCR8_2192009761,Rhyacophila,19
SMCR8_219,SMCR8_2192009761,Sericostomatidae,3
SMCR8_219,SMCR8_2192009761,Serratella,2
SMCR8_219,SMCR8_2192009761,Simulium,9
SMCR8_219,SMCR8_2192009761,Sperchon,3
SMCR8_219,SMCR8_2192009761,Torrenticola,8
SMCR8_219,SMCR8_2192009761,Trichoptera,1
SMCR8_219,SMCR8_2192009761,Utaxatax,1
SMCR8_226,SMCR8_22620066261,Agapetus ,58
SMCR8_226,SMCR8_22620066261,Baetidae,3
SMCR8_226,SMCR8_22620066261,Baetis ,229
SMCR8_226,SMCR8_22620066261,Caloparyphus/ Euparyphus ,3
SMCR8_226,SMCR8_22620066261,Chironomidae,1
SMCR8_226,SMCR8_22620066261,Chironomidae,103
SMCR8_226,SMCR8_22620066261,Coleoptera,6
SMCR8_226,SMCR8_22620066261,Dicranota ,1
SMCR8_226,SMCR8_22620066261,Diptera,1
SMCR8_226,SMCR8_22620066261,Empididae,3
SMCR8_226,SMCR8_22620066261,Hydropsyche ,26
SMCR8_226,SMCR8_22620066261,Hydropsychidae,4
SMCR8_226,SMCR8_22620066261,Probezzia ,1
SMCR8_226,SMCR8_22620066261,Simuliidae,1
SMCR8_226,SMCR8_22620066261,Simulium ,58
SMCR8_226,SMCR8_22620066261,Sperchon ,2
SMCR8_226,SMCR8_22620066261,Trichoptera,2
SMCR8_243,SMCR8_2432006671,Ceratopogonidae,1
SMCR8_243,SMCR8_2432006671,Chironomidae,54
SMCR8_243,SMCR8_2432006671,Corixidae,2
SMCR8_243,SMCR8_2432006671,Hyalella ,430
SMCR8_243,SMCR8_2432006671,Oligochaeta,72
SMCR8_243,SMCR8_2432006671,Ostracoda,209
SMCR8_258,SMCR8_25820066261,Argia ,2
SMCR8_258,SMCR8_25820066261,Baetidae,24
SMCR8_258,SMCR8_25820066261,Baetis ,49
SMCR8_258,SMCR8_25820066261,Belostomatidae,2
SMCR8_258,SMCR8_25820066261,Caloparyphus/ Euparyphus ,7
SMCR8_258,SMCR8_25820066261,Ceratopogonidae,11
SMCR8_258,SMCR8_25820066261,Chironomidae,2
SMCR8_258,SMCR8_25820066261,Chironomidae,386
SMCR8_258,SMCR8_25820066261,Culicoides ,7
SMCR8_258,SMCR8_25820066261,Dicranota ,1
SMCR8_258,SMCR8_25820066261,Dolichopodidae,17
SMCR8_258,SMCR8_25820066261,Ephydridae,44
SMCR8_258,SMCR8_25820066261,Euparyphus ,1
SMCR8_258,SMCR8_25820066261,Fallceon quilleri,23
SMCR8_258,SMCR8_25820066261,Hemerodromia ,1
SMCR8_258,SMCR8_25820066261,Hydroptila ,7
SMCR8_258,SMCR8_25820066261,Hydroptilidae ,1
SMCR8_258,SMCR8_25820066261,Laccobius ,1
SMCR8_258,SMCR8_25820066261,Laccophilus ,1
SMCR8_258,SMCR8_25820066261,Muscidae,1
SMCR8_258,SMCR8_25820066261,Narpus ,3
SMCR8_258,SMCR8_25820066261,Nemotelus ,1
SMCR8_258,SMCR8_25820066261,Oligochaeta,109
SMCR8_258,SMCR8_25820066261,Pericoma/ Telmatoscopus ,18
SMCR8_258,SMCR8_25820066261,Simuliidae,5
SMCR8_258,SMCR8_25820066261,Simulium ,3
SMCR8_258,SMCR8_25820066261,Simulium ,71
SMCR8_258,SMCR8_25820066261,Tipulidae,1
SMCR8_258,SMCR8_25820066261,Zaitzevia ,1
SMCR8_259,SMCR8_25920086291,Baetis,113
SMCR8_259,SMCR8_25920086291,Caloparyphus/ Euparyphus,113
SMCR8_259,SMCR8_25920086291,Dicrotendipes,2
SMCR8_259,SMCR8_25920086291,Dixa,1
SMCR8_259,SMCR8_25920086291,Euparyphus,24
SMCR8_259,SMCR8_25920086291,Hydrobius,11
SMCR8_259,SMCR8_25920086291,Hydropsyche,2
SMCR8_259,SMCR8_25920086291,Laccophilus,2
SMCR8_259,SMCR8_25920086291,Odonata,3
SMCR8_259,SMCR8_25920086291,Ostracoda,70
SMCR8_259,SMCR8_25920086291,Pentaneura,2
SMCR8_259,SMCR8_25920086291,Physa,2
SMCR8_259,SMCR8_25920086291,Simulium,87
SMCR8_259,SMCR8_25920086291,Stictotarsus,19
SMCR8_259,SMCR8_25920086291,Stratiomyidae,6
SMCR8_259,SMCR8_25920086291,Thienemannimyia,6
SMCR8_259,SMCR8_25920086291,Trichoptera,1
SMCR8_267,SMCR8_26720066271,Atractides ,1
SMCR8_267,SMCR8_26720066271,Baetis ,1
SMCR8_267,SMCR8_26720066271,Chironomidae,12
SMCR8_267,SMCR8_26720066271,Gumaga,2
SMCR8_267,SMCR8_26720066271,Hydrophilidae,1
SMCR8_267,SMCR8_26720066271,Hydroptila ,1
SMCR8_267,SMCR8_26720066271,Hydroptilidae ,1
SMCR8_267,SMCR8_26720066271,Lepidostoma ,2
SMCR8_267,SMCR8_26720066271,Limnephilidae,3
SMCR8_267,SMCR8_26720066271,Oligochaeta,20
SMCR8_267,SMCR8_26720066271,Ostracoda,400
SMCR8_267,SMCR8_26720066271,Physa ,15
SMCR8_267,SMCR8_26720066271,Planorbidae,1
SMCR8_267,SMCR8_26720066271,Probezzia ,1
SMCR8_267,SMCR8_26720066271,Veneroida,1
SMCR8_270,SMCR8_27020086301,Ablabesmyia,1
SMCR8_270,SMCR8_27020086301,Apedilum,27
SMCR8_270,SMCR8_27020086301,Atractides,1
SMCR8_270,SMCR8_27020086301,Baetis,34
SMCR8_270,SMCR8_27020086301,Clinocera,1
SMCR8_270,SMCR8_27020086301,Corbicula,1
SMCR8_270,SMCR8_27020086301,Corynoneura,5
SMCR8_270,SMCR8_27020086301,Micropsectra,5
SMCR8_270,SMCR8_27020086301,Microtendipes,24
SMCR8_270,SMCR8_27020086301,Muscidae,6
SMCR8_270,SMCR8_27020086301,Oligochaeta,32
SMCR8_270,SMCR8_27020086301,Ostracoda,15
SMCR8_270,SMCR8_27020086301,Paracladopelma,9
SMCR8_270,SMCR8_27020086301,Pentaneura,27
SMCR8_270,SMCR8_27020086301,Physa,13
SMCR8_270,SMCR8_27020086301,Polypedilum,2
SMCR8_270,SMCR8_27020086301,Psectrocladius,70
SMCR8_270,SMCR8_27020086301,Rheotanytarsus,2
SMCR8_270,SMCR8_27020086301,Simulium,10
SMCR8_270,SMCR8_27020086301,Stictotarsus,4
SMCR8_270,SMCR8_27020086301,Stratiomyidae,1
SMCR8_270,SMCR8_27020086301,Tanypodinae,2
SMCR8_270,SMCR8_27020086301,Tanytarsus,100
SMCR8_270,SMCR8_27020086301,Thienemannimyia,23
SMCR8_270,SMCR8_27020086301,Tribelos,18
SMCR8_270,SMCR8_27020086301,Trichoptera,1
SMCR8_270,SMCR8_27020086301,Tvetenia Bavarica Group,1
SMCR8_271,SMCR8_2712007621,Acari,1
SMCR8_271,SMCR8_2712007621,Baetis,7
SMCR8_271,SMCR8_2712007621,Caloparyphus/ Euparyphus,20
SMCR8_271,SMCR8_2712007621,Chironomidae,111
SMCR8_271,SMCR8_2712007621,Chironomidae,2
SMCR8_271,SMCR8_2712007621,Diphetor hageni,1
SMCR8_271,SMCR8_2712007621,Euparyphus,1
SMCR8_271,SMCR8_2712007621,Fallceon quilleri,4
SMCR8_271,SMCR8_2712007621,Hydrophilidae,6
SMCR8_271,SMCR8_2712007621,Hydropsyche,27
SMCR8_271,SMCR8_2712007621,Hydropsychidae,6
SMCR8_271,SMCR8_2712007621,Hydroptila,14
SMCR8_271,SMCR8_2712007621,Hydroptilidae,9
SMCR8_271,SMCR8_2712007621,Ochrotrichia,1
SMCR8_271,SMCR8_2712007621,Oligochaeta,2
SMCR8_271,SMCR8_2712007621,Physa,140
SMCR8_271,SMCR8_2712007621,Postelichus productus,3
SMCR8_271,SMCR8_2712007621,Psychomyiidae,1
SMCR8_271,SMCR8_2712007621,Simulium,2
SMCR8_271,SMCR8_2712007621,Stratiomyidae,2
SMCR8_271,SMCR8_2712007621,Tinodes,29
SMCR8_271,SMCR8_2712007621,Tricorythodes minutus,97
SMCR8_271,SMCR8_2712007621,Wormaldia,2
SMCR8_272,SMCR8_27220086251,Baetis,163
SMCR8_272,SMCR8_27220086251,Bezzia/ Palpomyia,1
SMCR8_272,SMCR8_27220086251,Caloparyphus/ Euparyphus,1
SMCR8_272,SMCR8_27220086251,Cardiocladius,1
SMCR8_272,SMCR8_27220086251,Caudatella,7
SMCR8_272,SMCR8_27220086251,Diamesa,2
SMCR8_272,SMCR8_27220086251,Dixa,1
SMCR8_272,SMCR8_27220086251,Drunella,14
SMCR8_272,SMCR8_27220086251,Epeorus,5
SMCR8_272,SMCR8_27220086251,Ephemerella,2
SMCR8_272,SMCR8_27220086251,Ephemerellidae,2
SMCR8_272,SMCR8_27220086251,Eukiefferiella,67
SMCR8_272,SMCR8_27220086251,Haploperla,1
SMCR8_272,SMCR8_27220086251,Heptageniidae,1
SMCR8_272,SMCR8_27220086251,Micropsectra,4
SMCR8_272,SMCR8_27220086251,Muscidae,1
SMCR8_272,SMCR8_27220086251,Oligochaeta,1
SMCR8_272,SMCR8_27220086251,Orthocladius,16
SMCR8_272,SMCR8_27220086251,Ostracoda,2
SMCR8_272,SMCR8_27220086251,Pagastia,12
SMCR8_272,SMCR8_27220086251,Parapsyche,2
SMCR8_272,SMCR8_27220086251,Prosimulium,133
SMCR8_272,SMCR8_27220086251,Psychomyia,1
SMCR8_272,SMCR8_27220086251,Rheotanytarsus,1
SMCR8_272,SMCR8_27220086251,Serratella,2
SMCR8_272,SMCR8_27220086251,Simulium,76
SMCR8_272,SMCR8_27220086251,Simulium,8
SMCR8_272,SMCR8_27220086251,Thaumaleidae,3
SMCR8_272,SMCR8_27220086251,Tvetenia Bavarica Group,29
SMCR8_272,SMCR8_27220086251,Zapada,2
SMCR8_305,SMCR8_3052008641,Amphipoda,9
SMCR8_305,SMCR8_3052008641,Baetis,10
SMCR8_305,SMCR8_3052008641,Chironomus,13
SMCR8_305,SMCR8_3052008641,Cricotopus,113
SMCR8_305,SMCR8_3052008641,Cricotopus Bicinctus Group,1
SMCR8_305,SMCR8_3052008641,Cryptochironomus,6
SMCR8_305,SMCR8_3052008641,Dasyhelea,1
SMCR8_305,SMCR8_3052008641,Dicrotendipes,165
SMCR8_305,SMCR8_3052008641,Euparyphus,1
SMCR8_305,SMCR8_3052008641,Hydroptilidae,16
SMCR8_305,SMCR8_3052008641,Oligochaeta,4
SMCR8_305,SMCR8_3052008641,Ostracoda,80
SMCR8_305,SMCR8_3052008641,Pentaneura,10
SMCR8_305,SMCR8_3052008641,Physa,9
